region;day;TempMax_Deg;TempMin_Deg;Wind_kmh;Wet_percent;Visibility_km;CloudCoverage_percent
PROVENCE-ALPES-COTE D'AZUR;2018-04-12;13.0;11.0;18.0;83.0;9.125;79.0
PROVENCE-ALPES-COTE D'AZUR;2018-04-13;16.0;14.0;26.0;68.0;9.375;48.0
PROVENCE-ALPES-COTE D'AZUR;2018-04-14;19.0;15.0;18.0;57.0;9.875;54.0
PROVENCE-ALPES-COTE D'AZUR;2018-04-15;20.0;17.0;22.0;60.0;10.0;13.0
PROVENCE-ALPES-COTE D'AZUR;2018-04-16;20.0;17.0;23.0;60.0;10.0;21.0
PROVENCE-ALPES-COTE D'AZUR;2018-04-17;22.0;19.0;10.0;58.0;10.0;5.0
PROVENCE-ALPES-COTE D'AZUR;2018-04-18;22.0;20.0;15.0;54.0;10.0;14.0
PROVENCE-ALPES-COTE D'AZUR;2018-04-19;22.0;20.0;11.0;48.0;10.0;6.0
PROVENCE-ALPES-COTE D'AZUR;2018-04-20;23.0;21.0;9.0;53.0;10.0;5.0
PROVENCE-ALPES-COTE D'AZUR;2018-04-21;23.0;22.0;13.0;46.0;10.0;4.0
PROVENCE-ALPES-COTE D'AZUR;2018-04-22;22.0;21.0;14.0;48.0;10.0;6.0
PROVENCE-ALPES-COTE D'AZUR;2018-04-23;21.0;20.0;12.0;56.0;10.0;34.0
PROVENCE-ALPES-COTE D'AZUR;2018-04-24;24.0;21.0;14.0;54.0;10.0;5.0
PROVENCE-ALPES-COTE D'AZUR;2018-04-25;23.0;20.0;18.0;60.0;10.0;4.0
PROVENCE-ALPES-COTE D'AZUR;2018-04-26;23.0;19.0;30.0;55.0;10.0;2.0
PROVENCE-ALPES-COTE D'AZUR;2018-04-27;21.0;19.0;13.0;69.0;10.0;3.0
PROVENCE-ALPES-COTE D'AZUR;2018-04-28;20.0;19.0;20.0;67.0;10.0;13.0
PROVENCE-ALPES-COTE D'AZUR;2018-04-29;20.0;18.0;42.0;69.0;10.0;23.0
PROVENCE-ALPES-COTE D'AZUR;2018-04-30;17.0;16.0;22.0;49.0;10.0;31.0
ILE-DE-FRANCE;2018-04-01;10.0;8.0;15.0;73.0;10.0;90.0
ILE-DE-FRANCE;2018-04-02;16.0;10.0;19.0;80.0;9.875;82.0
ILE-DE-FRANCE;2018-04-03;14.0;11.0;26.0;75.0;10.0;57.0
ILE-DE-FRANCE;2018-04-04;14.0;11.0;27.0;72.0;9.375;59.0
ILE-DE-FRANCE;2018-04-05;10.0;9.0;20.0;61.0;10.0;77.0
ILE-DE-FRANCE;2018-04-06;19.0;11.0;21.0;75.0;10.0;15.0
ILE-DE-FRANCE;2018-04-07;20.0;15.0;16.0;69.0;10.0;61.0
ILE-DE-FRANCE;2018-04-08;21.0;16.0;14.0;59.0;10.0;42.0
ILE-DE-FRANCE;2018-04-09;14.0;12.0;11.0;85.0;9.625;82.0
ILE-DE-FRANCE;2018-04-10;15.0;12.0;22.0;69.0;9.875;46.0
ILE-DE-FRANCE;2018-04-11;18.0;13.0;10.0;61.0;10.0;25.0
ILE-DE-FRANCE;2018-04-12;14.0;12.0;9.0;83.0;9.375;80.0
ILE-DE-FRANCE;2018-04-13;17.0;13.0;11.0;74.0;10.0;52.0
ILE-DE-FRANCE;2018-04-14;17.0;14.0;12.0;72.0;9.875;43.0
ILE-DE-FRANCE;2018-04-15;17.0;14.0;15.0;72.0;9.75;37.0
ILE-DE-FRANCE;2018-04-16;16.0;13.0;8.0;64.0;10.0;50.0
ILE-DE-FRANCE;2018-04-17;21.0;15.0;13.0;62.0;10.0;9.0
ILE-DE-FRANCE;2018-04-18;25.0;18.0;18.0;60.0;10.0;3.0
ILE-DE-FRANCE;2018-04-19;27.0;20.0;10.0;56.0;10.0;3.0
ILE-DE-FRANCE;2018-04-20;28.0;23.0;9.0;54.0;10.0;8.0
ILE-DE-FRANCE;2018-04-21;27.0;21.0;10.0;53.0;10.0;4.0
ILE-DE-FRANCE;2018-04-22;26.0;22.0;21.0;63.0;9.875;26.0
ILE-DE-FRANCE;2018-04-23;19.0;16.0;15.0;66.0;10.0;34.0
ILE-DE-FRANCE;2018-04-24;20.0;15.0;14.0;60.0;10.0;10.0
ILE-DE-FRANCE;2018-04-25;15.0;13.0;19.0;81.0;10.0;50.0
ILE-DE-FRANCE;2018-04-26;14.0;12.0;16.0;59.0;10.0;37.0
ILE-DE-FRANCE;2018-04-27;18.0;14.0;24.0;63.0;10.0;36.0
ILE-DE-FRANCE;2018-04-28;15.0;12.0;15.0;70.0;10.0;56.0
ILE-DE-FRANCE;2018-04-29;12.0;10.0;17.0;90.0;9.125;100.0
ILE-DE-FRANCE;2018-04-30;10.0;6.0;33.0;81.0;7.75;100.0
BOURGOGNE-FRANCHE-COMTE;2018-05-01;12.5;9.5;5.0;66.5;7.25;38.5
BOURGOGNE-FRANCHE-COMTE;2018-05-02;14.5;12.0;8.5;64.5;10.0;40.5
BOURGOGNE-FRANCHE-COMTE;2018-05-03;15.5;12.0;20.5;80.5;9.5;69.5
BOURGOGNE-FRANCHE-COMTE;2018-05-04;19.5;15.5;22.0;72.5;10.0;51.0
BOURGOGNE-FRANCHE-COMTE;2018-05-05;22.0;17.5;17.0;71.5;9.5;21.5
BOURGOGNE-FRANCHE-COMTE;2018-05-06;24.0;20.0;13.0;73.0;9.0;9.0
BOURGOGNE-FRANCHE-COMTE;2018-05-07;23.5;20.5;11.5;65.0;9.5;5.0
BOURGOGNE-FRANCHE-COMTE;2018-05-08;23.5;19.0;8.0;75.5;9.375;17.0
BOURGOGNE-FRANCHE-COMTE;2018-05-09;20.5;17.5;11.5;80.0;8.0;22.5
BOURGOGNE-FRANCHE-COMTE;2018-05-10;14.5;12.0;13.5;93.0;7.0625;68.5
BOURGOGNE-FRANCHE-COMTE;2018-05-11;20.0;15.5;8.5;67.5;8.0;10.5
BOURGOGNE-FRANCHE-COMTE;2018-05-12;22.5;19.0;8.5;72.5;9.9375;26.0
BOURGOGNE-FRANCHE-COMTE;2018-05-13;10.0;8.0;14.0;96.5;7.6875;100.0
BOURGOGNE-FRANCHE-COMTE;2018-05-14;12.5;9.5;10.0;95.5;3.75;98.0
BOURGOGNE-FRANCHE-COMTE;2018-05-15;15.5;13.5;15.5;91.5;6.5625;78.0
BOURGOGNE-FRANCHE-COMTE;2018-05-16;16.0;13.0;11.5;94.0;5.5;63.5
BOURGOGNE-FRANCHE-COMTE;2018-05-17;16.0;14.5;17.0;86.0;7.375;41.0
BOURGOGNE-FRANCHE-COMTE;2018-05-18;19.0;17.0;17.5;68.0;7.375;13.0
BOURGOGNE-FRANCHE-COMTE;2018-05-19;19.5;16.5;13.0;70.0;9.4375;17.5
BOURGOGNE-FRANCHE-COMTE;2018-05-20;20.0;17.0;15.0;72.5;6.9375;7.0
BOURGOGNE-FRANCHE-COMTE;2018-05-21;21.5;18.5;4.5;71.0;7.6875;26.0
BOURGOGNE-FRANCHE-COMTE;2018-05-22;20.5;18.5;8.5;80.5;9.25;44.5
BOURGOGNE-FRANCHE-COMTE;2018-05-23;18.5;15.0;6.0;81.0;8.8125;51.0
BOURGOGNE-FRANCHE-COMTE;2018-05-24;22.0;19.0;8.0;69.5;9.0;15.0
BOURGOGNE-FRANCHE-COMTE;2018-05-25;24.5;21.0;9.5;68.5;10.0;15.0
BOURGOGNE-FRANCHE-COMTE;2018-05-26;25.0;22.5;13.5;68.0;9.9375;19.0
BOURGOGNE-FRANCHE-COMTE;2018-05-27;26.0;21.0;10.0;77.5;9.0;42.0
BOURGOGNE-FRANCHE-COMTE;2018-05-28;23.0;19.5;9.5;83.5;9.75;40.0
BOURGOGNE-FRANCHE-COMTE;2018-05-29;22.5;19.5;9.0;79.5;7.375;46.0
BOURGOGNE-FRANCHE-COMTE;2018-05-30;24.5;21.5;5.5;76.0;9.6875;37.0
BOURGOGNE-FRANCHE-COMTE;2018-05-31;21.0;19.0;9.0;80.0;7.625;40.0
BRETAGNE;2018-05-01;12.0;10.0;21.0;80.0;10.0;33.0
BRETAGNE;2018-05-02;10.0;9.0;30.0;94.0;9.875;80.0
BRETAGNE;2018-05-03;14.0;12.0;15.0;80.0;10.0;27.0
BRETAGNE;2018-05-04;16.0;12.0;15.0;84.0;10.0;6.0
BRETAGNE;2018-05-05;20.0;15.0;16.0;83.0;10.0;1.0
BRETAGNE;2018-05-06;24.0;19.0;9.0;83.0;7.75;13.0
BRETAGNE;2018-05-07;25.0;21.0;11.0;84.0;9.875;11.0
BRETAGNE;2018-05-08;19.0;14.0;24.0;88.0;10.0;59.0
BRETAGNE;2018-05-09;17.0;13.0;14.0;82.0;8.0;37.0
BRETAGNE;2018-05-10;14.0;12.0;21.0;77.0;9.0;23.0
BRETAGNE;2018-05-11;18.0;14.0;24.0;85.0;9.0;24.0
BRETAGNE;2018-05-12;12.0;10.0;16.0;84.0;6.5;62.0
BRETAGNE;2018-05-13;14.0;11.0;14.0;77.0;8.0;30.0
BRETAGNE;2018-05-14;16.0;13.0;29.0;76.0;8.0;20.0
BRETAGNE;2018-05-15;18.0;14.0;25.0;78.0;10.0;17.0
BRETAGNE;2018-05-16;20.0;16.0;24.0;80.0;10.0;31.0
BRETAGNE;2018-05-17;20.0;14.0;18.0;81.0;9.875;50.0
BRETAGNE;2018-05-18;18.0;13.0;13.0;75.0;8.0;42.0
BRETAGNE;2018-05-19;19.0;14.0;13.0;77.0;8.0;17.0
BRETAGNE;2018-05-20;20.0;15.0;11.0;72.0;8.0;5.0
BRETAGNE;2018-05-21;22.0;18.0;15.0;81.0;7.0;7.0
BRETAGNE;2018-05-22;21.0;17.0;20.0;78.0;9.0;12.0
BRETAGNE;2018-05-23;21.0;17.0;17.0;78.0;7.75;17.0
BRETAGNE;2018-05-24;21.0;17.0;13.0;88.0;6.25;45.0
BRETAGNE;2018-05-25;20.0;18.0;12.0;85.0;6.5;51.0
BRETAGNE;2018-05-26;23.0;19.0;18.0;88.0;7.875;43.0
BRETAGNE;2018-05-27;22.0;18.0;17.0;85.0;6.75;49.0
BRETAGNE;2018-05-28;23.0;21.0;17.0;86.0;7.5;36.0
BRETAGNE;2018-05-29;21.0;20.0;15.0;87.0;7.0;51.0
BRETAGNE;2018-05-30;21.0;18.0;18.0;90.0;6.5;83.0
BRETAGNE;2018-05-31;19.0;17.0;18.0;90.0;5.125;88.0
CENTRE-VAL DE LOIRE;2018-05-01;13.0;9.0;12.0;66.0;9.0;62.0
CENTRE-VAL DE LOIRE;2018-05-02;15.0;12.0;18.0;61.0;9.0;56.0
CENTRE-VAL DE LOIRE;2018-05-03;16.0;12.0;17.0;66.0;8.0;15.0
CENTRE-VAL DE LOIRE;2018-05-04;18.0;14.0;21.0;56.0;10.0;0.0
CENTRE-VAL DE LOIRE;2018-05-05;22.0;16.0;20.0;70.0;10.0;7.0
CENTRE-VAL DE LOIRE;2018-05-06;25.0;20.0;14.0;71.0;8.0;9.0
CENTRE-VAL DE LOIRE;2018-05-07;25.0;21.0;15.0;63.0;10.0;0.0
CENTRE-VAL DE LOIRE;2018-05-08;25.0;22.0;9.0;63.0;10.0;11.0
CENTRE-VAL DE LOIRE;2018-05-09;20.0;15.0;15.0;79.0;9.0;71.0
CENTRE-VAL DE LOIRE;2018-05-10;16.0;14.0;17.0;73.0;10.0;53.0
CENTRE-VAL DE LOIRE;2018-05-11;21.0;16.0;15.0;57.0;10.0;14.0
CENTRE-VAL DE LOIRE;2018-05-12;17.0;16.0;10.0;78.0;9.875;55.0
CENTRE-VAL DE LOIRE;2018-05-13;14.0;10.0;11.0;75.0;8.0;84.0
CENTRE-VAL DE LOIRE;2018-05-14;13.0;10.0;26.0;95.0;7.25;98.0
CENTRE-VAL DE LOIRE;2018-05-15;18.0;13.0;12.0;88.0;7.75;88.0
CENTRE-VAL DE LOIRE;2018-05-16;20.0;16.0;17.0;73.0;7.375;42.0
CENTRE-VAL DE LOIRE;2018-05-17;19.0;11.0;15.0;87.0;9.0;46.0
CENTRE-VAL DE LOIRE;2018-05-18;18.0;14.0;14.0;69.0;10.0;15.0
CENTRE-VAL DE LOIRE;2018-05-19;19.0;15.0;14.0;70.0;9.0;17.0
CENTRE-VAL DE LOIRE;2018-05-20;21.0;17.0;15.0;71.0;8.0;9.0
CENTRE-VAL DE LOIRE;2018-05-21;23.0;19.0;6.0;70.0;8.0;22.0
CENTRE-VAL DE LOIRE;2018-05-22;22.0;19.0;11.0;77.0;9.875;11.0
CENTRE-VAL DE LOIRE;2018-05-23;21.0;18.0;11.0;73.0;7.875;33.0
CENTRE-VAL DE LOIRE;2018-05-24;24.0;20.0;6.0;69.0;8.75;24.0
CENTRE-VAL DE LOIRE;2018-05-25;24.0;19.0;13.0;78.0;8.625;35.0
CENTRE-VAL DE LOIRE;2018-05-26;28.0;23.0;18.0;70.0;8.875;26.0
CENTRE-VAL DE LOIRE;2018-05-27;27.0;24.0;10.0;67.0;9.75;33.0
CENTRE-VAL DE LOIRE;2018-05-28;23.0;22.0;14.0;77.0;10.0;40.0
CENTRE-VAL DE LOIRE;2018-05-29;22.0;18.0;9.0;78.0;8.875;41.0
CENTRE-VAL DE LOIRE;2018-05-30;24.0;20.0;10.0;71.0;6.625;61.0
CENTRE-VAL DE LOIRE;2018-05-31;22.0;19.0;13.0;84.0;8.75;31.0
CORSE;2018-05-01;12.0;11.0;9.0;91.0;8.75;80.0
CORSE;2018-05-02;15.0;11.0;12.0;90.0;9.0;73.0
CORSE;2018-05-03;17.0;15.0;12.0;88.0;9.25;56.0
CORSE;2018-05-04;16.0;15.0;6.0;87.0;9.125;67.0
CORSE;2018-05-05;18.0;17.0;7.0;67.0;10.0;21.0
CORSE;2018-05-06;17.0;16.0;7.0;83.0;9.875;37.0
CORSE;2018-05-07;17.0;16.0;8.0;83.0;9.875;46.0
CORSE;2018-05-08;16.0;15.0;7.0;92.0;7.5;75.0
CORSE;2018-05-09;15.0;13.0;9.0;91.0;8.5;59.0
CORSE;2018-05-10;16.0;13.0;9.0;89.0;8.5;38.0
CORSE;2018-05-11;17.0;12.0;13.0;71.0;10.0;11.0
CORSE;2018-05-12;16.0;12.0;9.0;78.0;10.0;9.0
CORSE;2018-05-13;18.0;15.0;19.0;75.0;9.75;28.0
CORSE;2018-05-14;11.0;10.0;20.0;75.0;9.75;74.0
CORSE;2018-05-15;13.0;8.0;13.0;72.0;9.75;45.0
CORSE;2018-05-16;14.0;10.0;15.0;88.0;9.75;43.0
CORSE;2018-05-17;15.0;12.0;7.0;81.0;9.875;37.0
CORSE;2018-05-18;18.0;16.0;6.0;77.0;9.875;18.0
CORSE;2018-05-19;19.0;17.0;6.0;72.0;9.875;14.0
CORSE;2018-05-20;20.0;13.0;6.0;64.0;9.875;10.0
CORSE;2018-05-21;16.0;15.0;11.0;92.0;8.875;62.0
CORSE;2018-05-22;16.0;15.0;11.0;88.0;9.75;45.0
CORSE;2018-05-23;17.0;13.0;13.0;78.0;9.875;21.0
CORSE;2018-05-24;20.0;19.0;10.0;73.0;10.0;6.0
CORSE;2018-05-25;22.0;21.0;10.0;56.0;10.0;4.0
CORSE;2018-05-26;24.0;17.0;5.0;55.0;10.0;6.0
CORSE;2018-05-27;23.0;22.0;10.0;60.0;10.0;15.0
CORSE;2018-05-28;19.0;18.0;9.0;89.0;9.75;47.0
CORSE;2018-05-29;23.0;22.0;5.0;64.0;10.0;28.0
CORSE;2018-05-30;22.0;20.0;13.0;73.0;9.0;20.0
CORSE;2018-05-31;20.0;15.0;13.0;66.0;10.0;13.0
GRAND EST;2018-05-01;12.0;9.5;11.5;63.0;10.0;37.5
GRAND EST;2018-05-02;15.5;12.0;8.5;61.0;10.0;36.5
GRAND EST;2018-05-03;16.5;12.5;16.0;76.0;10.0;51.0
GRAND EST;2018-05-04;19.5;15.5;21.5;70.0;10.0;32.5
GRAND EST;2018-05-05;21.5;17.0;22.5;68.5;10.0;11.5
GRAND EST;2018-05-06;22.5;19.0;19.0;70.5;10.0;2.5
GRAND EST;2018-05-07;22.5;18.5;18.5;65.0;10.0;2.5
GRAND EST;2018-05-08;24.0;19.5;15.5;64.5;10.0;3.0
GRAND EST;2018-05-09;23.0;20.5;9.5;63.0;9.625;16.5
GRAND EST;2018-05-10;15.0;12.5;20.5;88.0;8.4375;64.5
GRAND EST;2018-05-11;20.0;15.5;10.0;67.5;10.0;21.5
GRAND EST;2018-05-12;22.5;19.0;10.5;69.5;9.9375;35.0
GRAND EST;2018-05-13;14.0;10.5;18.0;90.0;9.25;91.0
GRAND EST;2018-05-14;16.5;14.0;8.5;86.5;7.0625;92.0
GRAND EST;2018-05-15;19.5;16.5;13.5;81.5;8.8125;27.5
GRAND EST;2018-05-16;18.0;15.0;13.5;84.5;9.875;48.0
GRAND EST;2018-05-17;17.5;14.0;12.5;82.0;7.6875;48.0
GRAND EST;2018-05-18;18.0;14.0;11.0;68.0;10.0;13.5
GRAND EST;2018-05-19;18.5;15.0;13.5;68.0;10.0;17.0
GRAND EST;2018-05-20;17.5;16.0;18.0;83.0;9.625;26.5
GRAND EST;2018-05-21;22.0;17.5;6.5;74.5;8.875;29.0
GRAND EST;2018-05-22;22.0;20.0;6.5;72.0;9.5625;37.0
GRAND EST;2018-05-23;21.0;18.5;8.5;79.0;9.5;42.0
GRAND EST;2018-05-24;22.0;19.5;6.0;75.0;9.9375;24.0
GRAND EST;2018-05-25;24.0;20.5;5.0;69.0;10.0;9.5
GRAND EST;2018-05-26;26.5;22.5;11.0;70.0;9.875;19.0
GRAND EST;2018-05-27;25.5;22.5;7.0;70.5;9.6875;28.5
GRAND EST;2018-05-28;25.5;23.0;11.5;74.5;9.5625;17.5
GRAND EST;2018-05-29;22.0;18.0;14.0;89.0;8.5625;44.0
GRAND EST;2018-05-30;25.5;22.0;9.0;68.0;9.75;21.0
GRAND EST;2018-05-31;24.0;22.0;11.5;74.5;9.375;41.5
HAUTS-DE-FRANCE;2018-05-01;12.0;7.5;18.0;77.5;10.0;61.5
HAUTS-DE-FRANCE;2018-05-02;13.5;9.0;29.5;85.0;9.5;40.0
HAUTS-DE-FRANCE;2018-05-03;14.0;9.5;11.5;74.5;9.5;14.5
HAUTS-DE-FRANCE;2018-05-04;17.0;11.0;15.5;68.0;10.0;2.5
HAUTS-DE-FRANCE;2018-05-05;20.0;14.0;19.0;78.5;10.0;0.0
HAUTS-DE-FRANCE;2018-05-06;24.5;17.5;11.5;73.5;10.0;1.0
HAUTS-DE-FRANCE;2018-05-07;24.5;18.0;9.0;69.5;10.0;0.0
HAUTS-DE-FRANCE;2018-05-08;25.0;16.0;12.0;75.0;10.0;4.5
HAUTS-DE-FRANCE;2018-05-09;19.0;13.5;16.5;83.5;9.5;37.0
HAUTS-DE-FRANCE;2018-05-10;14.5;10.0;23.0;84.0;10.0;32.5
HAUTS-DE-FRANCE;2018-05-11;18.5;13.0;14.5;71.0;10.0;13.5
HAUTS-DE-FRANCE;2018-05-12;20.0;14.0;15.5;83.5;9.875;46.5
HAUTS-DE-FRANCE;2018-05-13;13.0;9.5;14.0;88.5;8.6875;65.0
HAUTS-DE-FRANCE;2018-05-14;14.5;12.0;30.5;89.0;10.0;64.0
HAUTS-DE-FRANCE;2018-05-15;20.0;13.5;17.0;88.5;10.0;42.5
HAUTS-DE-FRANCE;2018-05-16;17.0;12.5;30.0;81.0;9.5;43.5
HAUTS-DE-FRANCE;2018-05-17;15.0;9.0;23.5;80.5;10.0;29.5
HAUTS-DE-FRANCE;2018-05-18;15.5;9.0;16.5;83.5;9.5;26.5
HAUTS-DE-FRANCE;2018-05-19;14.5;10.0;14.0;82.0;8.0;35.0
HAUTS-DE-FRANCE;2018-05-20;19.5;13.5;14.0;81.0;8.0;12.5
HAUTS-DE-FRANCE;2018-05-21;20.5;15.5;14.0;82.0;8.75;24.0
HAUTS-DE-FRANCE;2018-05-22;21.0;15.0;17.0;83.5;9.75;17.0
HAUTS-DE-FRANCE;2018-05-23;19.0;14.0;17.0;91.5;9.125;57.5
HAUTS-DE-FRANCE;2018-05-24;20.0;16.0;9.5;87.0;7.5;46.5
HAUTS-DE-FRANCE;2018-05-25;23.0;18.0;9.0;84.0;8.125;38.5
HAUTS-DE-FRANCE;2018-05-26;26.5;21.0;22.0;81.0;9.3125;32.0
HAUTS-DE-FRANCE;2018-05-27;25.5;20.5;11.5;80.5;8.625;34.0
HAUTS-DE-FRANCE;2018-05-28;25.5;20.0;10.0;79.5;9.5;33.5
HAUTS-DE-FRANCE;2018-05-29;21.0;18.0;10.5;88.5;9.375;47.5
HAUTS-DE-FRANCE;2018-05-30;23.5;19.0;15.0;82.5;10.0;28.5
HAUTS-DE-FRANCE;2018-05-31;23.5;18.5;12.0;84.5;9.75;27.0
NORMANDIE;2018-05-01;12.0;9.0;13.0;68.0;9.875;26.0
NORMANDIE;2018-05-02;11.0;9.0;39.0;92.0;9.75;59.0
NORMANDIE;2018-05-03;12.0;11.0;12.0;75.0;10.0;25.0
NORMANDIE;2018-05-04;14.0;11.0;15.0;75.0;10.0;6.0
NORMANDIE;2018-05-05;16.0;13.0;19.0;78.0;10.0;0.0
NORMANDIE;2018-05-06;20.0;16.0;15.0;77.0;10.0;3.0
NORMANDIE;2018-05-07;21.0;18.0;14.0;76.0;10.0;1.0
NORMANDIE;2018-05-08;18.0;15.0;17.0;89.0;9.0;31.0
NORMANDIE;2018-05-09;15.0;12.0;13.0;76.0;10.0;27.0
NORMANDIE;2018-05-10;13.0;12.0;26.0;72.0;10.0;36.0
NORMANDIE;2018-05-11;17.0;14.0;26.0;75.0;10.0;25.0
NORMANDIE;2018-05-12;12.0;10.0;14.0;93.0;6.75;68.0
NORMANDIE;2018-05-13;13.0;10.0;14.0;75.0;9.875;46.0
NORMANDIE;2018-05-14;14.0;13.0;31.0;73.0;10.0;23.0
NORMANDIE;2018-05-15;15.0;13.0;21.0;76.0;10.0;8.0
NORMANDIE;2018-05-16;15.0;13.0;27.0;81.0;10.0;51.0
NORMANDIE;2018-05-17;13.0;11.0;25.0;81.0;10.0;49.0
NORMANDIE;2018-05-18;14.0;11.0;19.0;75.0;10.0;9.0
NORMANDIE;2018-05-19;14.0;12.0;18.0;73.0;10.0;14.0
NORMANDIE;2018-05-20;17.0;13.0;18.0;75.0;10.0;8.0
NORMANDIE;2018-05-21;17.0;15.0;18.0;82.0;10.0;11.0
NORMANDIE;2018-05-22;17.0;16.0;18.0;84.0;9.75;18.0
NORMANDIE;2018-05-23;15.0;14.0;22.0;85.0;10.0;53.0
NORMANDIE;2018-05-24;17.0;14.0;15.0;90.0;6.875;53.0
NORMANDIE;2018-05-25;17.0;16.0;13.0;89.0;6.375;56.0
NORMANDIE;2018-05-26;23.0;17.0;22.0;93.0;8.0;42.0
NORMANDIE;2018-05-27;22.0;19.0;13.0;80.0;8.875;25.0
NORMANDIE;2018-05-28;20.0;19.0;18.0;86.0;9.75;35.0
NORMANDIE;2018-05-29;19.0;18.0;20.0;87.0;7.0;60.0
NORMANDIE;2018-05-30;20.0;17.0;13.0;90.0;7.875;67.0
NORMANDIE;2018-05-31;19.0;18.0;8.0;89.0;7.75;49.0
NOUVELLE-AQUITAINE;2018-05-01;13.0;10.0;13.666666666666666;74.0;8.375;48.0
NOUVELLE-AQUITAINE;2018-05-02;14.333333333333334;11.333333333333334;16.0;76.66666666666667;7.625;67.66666666666667
NOUVELLE-AQUITAINE;2018-05-03;15.333333333333334;10.333333333333334;18.0;84.0;7.916666666666667;51.333333333333336
NOUVELLE-AQUITAINE;2018-05-04;18.0;13.666666666666666;18.666666666666668;68.0;10.0;16.0
NOUVELLE-AQUITAINE;2018-05-05;21.333333333333332;16.666666666666668;13.666666666666666;78.66666666666667;8.833333333333334;27.666666666666668
NOUVELLE-AQUITAINE;2018-05-06;23.666666666666668;19.333333333333332;7.333333333333333;78.0;8.083333333333334;28.0
NOUVELLE-AQUITAINE;2018-05-07;24.333333333333332;21.333333333333332;14.0;76.66666666666667;8.375;13.333333333333334
NOUVELLE-AQUITAINE;2018-05-08;20.333333333333332;17.666666666666668;20.0;84.66666666666667;8.833333333333334;25.333333333333332
NOUVELLE-AQUITAINE;2018-05-09;17.666666666666668;14.0;15.666666666666666;87.66666666666667;7.416666666666667;69.66666666666667
NOUVELLE-AQUITAINE;2018-05-10;16.0;12.666666666666666;14.333333333333334;76.0;8.833333333333334;38.333333333333336
NOUVELLE-AQUITAINE;2018-05-11;21.0;16.666666666666668;16.0;68.33333333333333;9.333333333333334;12.666666666666666
NOUVELLE-AQUITAINE;2018-05-12;13.0;9.0;18.333333333333332;93.0;7.583333333333333;65.66666666666667
NOUVELLE-AQUITAINE;2018-05-13;12.666666666666666;10.0;20.333333333333332;70.0;8.416666666666666;36.333333333333336
NOUVELLE-AQUITAINE;2018-05-14;12.333333333333334;10.333333333333334;18.666666666666668;87.0;7.125;74.0
NOUVELLE-AQUITAINE;2018-05-15;16.0;13.666666666666666;17.0;80.0;8.375;68.33333333333333
NOUVELLE-AQUITAINE;2018-05-16;19.333333333333332;15.333333333333334;10.666666666666666;80.33333333333333;7.708333333333333;35.333333333333336
NOUVELLE-AQUITAINE;2018-05-17;19.0;15.666666666666666;16.0;80.66666666666667;8.041666666666666;44.0
NOUVELLE-AQUITAINE;2018-05-18;21.666666666666668;17.666666666666668;14.0;71.33333333333333;9.0;13.666666666666666
NOUVELLE-AQUITAINE;2018-05-19;20.666666666666668;17.666666666666668;13.666666666666666;68.33333333333333;9.25;21.0
NOUVELLE-AQUITAINE;2018-05-20;22.666666666666668;17.666666666666668;12.0;72.66666666666667;9.208333333333334;12.0
NOUVELLE-AQUITAINE;2018-05-21;22.666666666666668;19.0;8.333333333333334;73.0;8.833333333333334;21.333333333333332
NOUVELLE-AQUITAINE;2018-05-22;22.0;18.666666666666668;13.666666666666666;74.66666666666667;9.625;28.666666666666668
NOUVELLE-AQUITAINE;2018-05-23;23.0;19.333333333333332;8.666666666666666;74.33333333333333;8.625;29.0
NOUVELLE-AQUITAINE;2018-05-24;23.333333333333332;20.333333333333332;8.0;71.33333333333333;8.625;29.0
NOUVELLE-AQUITAINE;2018-05-25;23.0;19.0;10.333333333333334;80.0;9.0;44.666666666666664
NOUVELLE-AQUITAINE;2018-05-26;24.0;19.666666666666668;17.333333333333332;81.33333333333333;8.625;37.0
NOUVELLE-AQUITAINE;2018-05-27;22.666666666666668;19.333333333333332;10.666666666666666;80.66666666666667;9.416666666666666;28.666666666666668
NOUVELLE-AQUITAINE;2018-05-28;21.333333333333332;17.666666666666668;9.333333333333334;88.0;8.541666666666666;52.666666666666664
NOUVELLE-AQUITAINE;2018-05-29;20.0;17.0;16.666666666666668;90.33333333333333;5.916666666666667;73.66666666666667
NOUVELLE-AQUITAINE;2018-05-30;20.666666666666668;18.666666666666668;11.0;80.33333333333333;7.25;56.333333333333336
NOUVELLE-AQUITAINE;2018-05-31;19.333333333333332;16.0;16.333333333333332;89.66666666666667;8.833333333333334;77.0
OCCITANIE;2018-05-01;14.5;11.5;17.0;71.0;9.375;70.0
OCCITANIE;2018-05-02;18.0;14.0;18.0;64.5;9.5;23.0
OCCITANIE;2018-05-03;15.5;13.5;30.0;74.5;9.375;63.5
OCCITANIE;2018-05-04;16.5;14.0;19.5;79.5;9.5;66.0
OCCITANIE;2018-05-05;19.0;15.0;14.0;81.0;10.0;57.0
OCCITANIE;2018-05-06;22.0;17.0;12.0;80.0;8.375;43.5
OCCITANIE;2018-05-07;22.5;18.5;12.0;81.5;9.3125;25.0
OCCITANIE;2018-05-08;20.0;17.0;25.5;86.5;9.6875;53.5
OCCITANIE;2018-05-09;19.5;17.0;19.5;77.0;9.875;56.0
OCCITANIE;2018-05-10;18.5;14.5;21.0;69.5;10.0;44.5
